ID,KEYID,KEYSTATUSID,STARTDATE,ENDDATE,OWNERID,PERSONRESPID,NOTE
35664,27011,3,00:00.0,00:00.0,1376396,0,
35665,27012,3,00:00.0,00:00.0,1347404,0,
35666,19170,3,00:00.0,00:00.0,1438997,0,
35667,6605,3,00:00.0,00:00.0,1334704,0,
35668,23471,3,00:00.0,00:00.0,1784308,0,
35669,6557,3,00:00.0,00:00.0,1122448,0,
35670,16003,3,00:00.0,00:00.0,1628814,0,
35671,16006,3,00:00.0,00:00.0,1527634,0,
35672,19168,3,00:00.0,00:00.0,1651261,0,
35673,193,3,00:00.0,00:00.0,1347331,0,
35674,2259,1,00:00.0,00:00.0,0,0,
35675,8833,1,00:00.0,00:00.0,0,0,
35676,13335,3,00:00.0,00:00.0,1177106,0,
35677,3125,1,00:00.0,00:00.0,0,0,
35678,13327,1,00:00.0,00:00.0,0,0,
35679,13326,1,00:00.0,00:00.0,0,0,
35680,8369,1,00:00.0,00:00.0,0,0,
35681,13270,1,00:00.0,00:00.0,0,0,
35682,27005,3,00:00.0,00:00.0,1297727,0,
35683,4983,3,00:00.0,00:00.0,1454939,0,
35684,7614,1,00:00.0,00:00.0,0,0,
35685,15122,1,00:00.0,00:00.0,0,0,
35686,5098,1,00:00.0,00:00.0,0,0,
35687,17806,1,00:00.0,00:00.0,0,0,
35688,19656,1,00:00.0,00:00.0,0,0,
35689,2257,1,00:00.0,00:00.0,0,0,
35690,17566,1,00:00.0,00:00.0,0,0,
35691,8832,1,00:00.0,00:00.0,0,0,
35692,17807,1,00:00.0,00:00.0,0,0,
35693,17727,3,00:00.0,00:00.0,1359824,0,
35694,27014,3,00:00.0,00:00.0,1297740,0,
35695,27015,3,00:00.0,00:00.0,1742054,0,
35696,27016,3,00:00.0,00:00.0,1742054,0,
35697,27017,3,00:00.0,00:00.0,1293344,0,
35698,27018,3,00:00.0,00:00.0,1616398,0,
35699,27019,3,00:00.0,00:00.0,1328274,0,
35700,27020,3,00:00.0,00:00.0,1275459,0,
35701,27021,3,00:00.0,00:00.0,1293472,0,
35702,27022,3,00:00.0,00:00.0,1248659,0,
35703,27023,1,00:00.0,00:00.0,0,0,
35704,27024,1,00:00.0,00:00.0,0,0,
35705,27025,1,00:00.0,00:00.0,0,0,
35706,27026,1,00:00.0,00:00.0,0,0,
35707,27027,1,00:00.0,00:00.0,0,0,
35708,27028,1,00:00.0,00:00.0,0,0,
35709,27029,1,00:00.0,00:00.0,0,0,
35710,27030,1,00:00.0,00:00.0,0,0,
35711,27031,1,00:00.0,00:00.0,0,0,
35712,27032,1,00:00.0,00:00.0,0,0,
35713,27033,1,00:00.0,00:00.0,0,0,
35714,27034,1,00:00.0,00:00.0,0,0,
35715,27035,1,00:00.0,00:00.0,0,0,
35716,27036,1,00:00.0,00:00.0,0,0,
35717,27037,1,00:00.0,00:00.0,0,0,
35718,27038,1,00:00.0,00:00.0,0,0,
35719,27039,1,00:00.0,00:00.0,0,0,
35720,27040,1,00:00.0,00:00.0,0,0,
35721,27041,1,00:00.0,00:00.0,0,0,
35722,27042,1,00:00.0,00:00.0,0,0,
35723,27043,1,00:00.0,00:00.0,0,0,
35724,27044,1,00:00.0,00:00.0,0,0,
35725,27045,1,00:00.0,00:00.0,0,0,
35726,27046,1,00:00.0,00:00.0,0,0,
35727,27047,1,00:00.0,00:00.0,0,0,
35728,27048,1,00:00.0,00:00.0,0,0,
35729,27049,1,00:00.0,00:00.0,0,0,
35730,27050,1,00:00.0,00:00.0,0,0,
35731,27051,1,00:00.0,00:00.0,0,0,
35732,27052,1,00:00.0,00:00.0,0,0,
35733,27053,1,00:00.0,00:00.0,0,0,
35734,27054,1,00:00.0,00:00.0,0,0,
35735,27055,1,00:00.0,00:00.0,0,0,
35736,27056,1,00:00.0,00:00.0,0,0,
35737,27057,1,00:00.0,00:00.0,0,0,
35738,27058,1,00:00.0,00:00.0,0,0,
35739,27059,1,00:00.0,00:00.0,0,0,
35740,27060,1,00:00.0,00:00.0,0,0,
35741,27061,1,00:00.0,00:00.0,0,0,
35742,27063,1,00:00.0,00:00.0,0,0,
35743,27064,1,00:00.0,00:00.0,0,0,
35744,27065,1,00:00.0,00:00.0,0,0,
35745,27066,1,00:00.0,00:00.0,0,0,
35746,27067,1,00:00.0,00:00.0,0,0,
35747,27068,1,00:00.0,00:00.0,0,0,
35748,27069,1,00:00.0,00:00.0,0,0,
35749,27070,1,00:00.0,00:00.0,0,0,
35750,27071,1,00:00.0,00:00.0,0,0,
35751,27072,1,00:00.0,00:00.0,0,0,
35752,27073,1,00:00.0,00:00.0,0,0,
35753,27074,1,00:00.0,00:00.0,0,0,
35754,27075,1,00:00.0,00:00.0,0,0,
35755,27076,1,00:00.0,00:00.0,0,0,
35756,27077,1,00:00.0,00:00.0,0,0,
35757,27078,1,00:00.0,00:00.0,0,0,
35758,27079,1,00:00.0,00:00.0,0,0,
35759,27080,1,00:00.0,00:00.0,0,0,
35760,27082,1,00:00.0,00:00.0,0,0,
35761,27083,1,00:00.0,00:00.0,0,0,
35762,27084,1,00:00.0,00:00.0,0,0,
35763,27086,1,00:00.0,00:00.0,0,0,
35764,27087,1,00:00.0,00:00.0,0,0,
35765,27088,1,00:00.0,00:00.0,0,0,
35766,27089,1,00:00.0,00:00.0,0,0,
35767,27090,1,00:00.0,00:00.0,0,0,
35768,27091,1,00:00.0,00:00.0,0,0,
35769,27092,1,00:00.0,00:00.0,0,0,
35770,27093,1,00:00.0,00:00.0,0,0,
35771,27094,1,00:00.0,00:00.0,0,0,
35772,27095,1,00:00.0,00:00.0,0,0,
35773,27104,1,00:00.0,00:00.0,0,0,
35774,27096,1,00:00.0,00:00.0,0,0,
35775,27097,1,00:00.0,00:00.0,0,0,
35776,27098,1,00:00.0,00:00.0,0,0,
35777,27099,1,00:00.0,00:00.0,0,0,
35778,27100,1,00:00.0,00:00.0,0,0,
35779,27101,1,00:00.0,00:00.0,0,0,
35780,27102,1,00:00.0,00:00.0,0,0,
35781,27103,1,00:00.0,00:00.0,0,0,
35782,27104,1,00:00.0,00:00.0,0,0,
35783,27105,1,00:00.0,00:00.0,0,0,
35784,883,1,00:00.0,00:00.0,0,0,
35785,17404,1,00:00.0,00:00.0,0,0,
35786,13109,1,00:00.0,00:00.0,0,0,
35787,22773,1,00:00.0,00:00.0,0,0,
35788,16503,1,00:00.0,00:00.0,0,0,
35789,24761,1,00:00.0,00:00.0,0,0,
35790,25752,1,00:00.0,00:00.0,0,0,
35791,26987,3,00:00.0,00:00.0,1945965,0,
35792,26988,3,00:00.0,00:00.0,1293470,0,
35793,26979,3,00:00.0,00:00.0,1251321,0,
35794,26980,3,00:00.0,00:00.0,1289537,0,
35795,26775,3,00:00.0,00:00.0,1357129,0,
35796,820,1,00:00.0,00:00.0,0,0,
35797,26975,3,00:00.0,00:00.0,1295418,0,
35798,26976,3,00:00.0,00:00.0,1293196,0,
35799,26991,3,00:00.0,00:00.0,1293321,0,
35800,26992,3,00:00.0,00:00.0,1296479,0,
35801,26993,3,00:00.0,00:00.0,1287815,0,
35802,26994,3,00:00.0,00:00.0,1616240,0,
35803,2981,3,00:00.0,00:00.0,1207356,0,
35804,2876,3,00:00.0,00:00.0,1275826,0,
35805,21079,3,00:00.0,00:00.0,1275826,0,
35806,25426,3,00:00.0,00:00.0,1275826,0,
35807,25720,3,00:00.0,00:00.0,1275826,0,
35808,17147,3,00:00.0,00:00.0,1337131,0,
35809,9343,1,00:00.0,00:00.0,0,0,
35810,6109,1,00:00.0,00:00.0,0,0,
35811,7473,1,00:00.0,00:00.0,0,0,
35812,8253,1,00:00.0,00:00.0,0,0,
35813,641,1,00:00.0,00:00.0,0,0,
35814,5575,1,00:00.0,00:00.0,0,0,
35815,25738,1,00:00.0,00:00.0,0,0,
35816,22855,1,00:00.0,00:00.0,0,0,
35817,12979,1,00:00.0,00:00.0,0,0,
35818,27106,3,00:00.0,00:00.0,1128135,0,
35819,8811,1,00:00.0,00:00.0,0,0,
35820,22563,1,00:00.0,00:00.0,0,0,
35821,13376,1,00:00.0,00:00.0,0,0,
35822,27107,3,00:00.0,00:00.0,1664144,0,
35823,27067,3,00:00.0,00:00.0,1292889,0,
35824,27068,3,00:00.0,00:00.0,1227547,0,
35825,7230,1,00:00.0,00:00.0,0,0,
35826,7576,1,00:00.0,00:00.0,0,0,
35827,26818,3,00:00.0,00:00.0,1439294,0,
35828,27108,1,00:00.0,00:00.0,0,0,
35829,27109,3,00:00.0,00:00.0,1260335,0,
35830,27110,3,00:00.0,00:00.0,1297655,0,
35831,27111,3,00:00.0,00:00.0,1221388,0,
35832,27112,1,00:00.0,00:00.0,0,0,
35833,873,1,00:00.0,00:00.0,0,0,
35834,22960,1,00:00.0,00:00.0,0,0,
35835,15953,3,00:00.0,00:00.0,1530456,0,
35836,5413,1,00:00.0,00:00.0,0,0,
35837,18228,3,00:00.0,00:00.0,1742054,0,
35838,26775,3,00:00.0,00:00.0,1357129,0,
35839,13724,3,00:00.0,00:00.0,1794092,0,
35840,3965,3,00:00.0,00:00.0,1794092,0,
35841,3482,3,00:00.0,00:00.0,1794092,0,
35842,3883,3,00:00.0,00:00.0,1794092,0,
35843,27113,1,00:00.0,00:00.0,0,0,
35844,20407,3,00:00.0,00:00.0,1428723,0,
35845,8813,3,00:00.0,00:00.0,1500432,0,
35846,5413,3,00:00.0,00:00.0,1337200,0,
35847,15965,3,00:00.0,00:00.0,1875709,0,
35848,27114,3,00:00.0,00:00.0,1732931,0,
35849,1112,3,00:00.0,00:00.0,1347877,0,
35850,7595,3,00:00.0,00:00.0,1213772,0,
35851,19417,3,00:00.0,00:00.0,1343908,0,
35852,18867,3,00:00.0,00:00.0,1343908,0,
35853,10939,3,00:00.0,00:00.0,1343908,0,
35854,20698,3,00:00.0,00:00.0,1343908,0,
35855,3679,3,00:00.0,00:00.0,1343908,0,
35856,22626,3,00:00.0,00:00.0,1343908,0,
35857,20751,3,00:00.0,00:00.0,1343908,0,
35858,18436,3,00:00.0,00:00.0,1302637,0,
35859,237,3,00:00.0,00:00.0,1302637,0,
35860,244,3,00:00.0,00:00.0,1302637,0,
35861,216,3,00:00.0,00:00.0,1302637,0,
35862,26051,3,00:00.0,00:00.0,1302637,0,
35863,21363,3,00:00.0,00:00.0,1890261,0,
35864,8059,3,00:00.0,00:00.0,1890261,0,
35865,8429,3,00:00.0,00:00.0,1890261,0,
35866,26366,3,00:00.0,00:00.0,1890261,0,
35867,15967,1,00:00.0,00:00.0,0,0,
35868,25865,3,00:00.0,00:00.0,1890261,0,
35869,6064,3,00:00.0,00:00.0,1890261,0,
35870,25381,3,00:00.0,00:00.0,1890261,0,
35871,25909,3,00:00.0,00:00.0,1890261,0,
35872,22002,3,00:00.0,00:00.0,1890261,0,
35873,25918,1,00:00.0,00:00.0,0,0,
35874,27116,1,00:00.0,00:00.0,0,0,
35875,27117,1,00:00.0,00:00.0,0,0,
35876,189,3,00:00.0,00:00.0,1122448,0,
35877,26717,3,00:00.0,00:00.0,1122448,0,
35878,17772,3,00:00.0,00:00.0,1122448,0,
35879,27121,3,00:00.0,00:00.0,1708233,0,
35880,7564,3,00:00.0,00:00.0,1708233,0,
35881,18343,3,00:00.0,00:00.0,1252271,0,
35882,17246,3,00:00.0,00:00.0,1260238,0,
35883,11792,3,00:00.0,00:00.0,1135251,0,
35884,17261,3,00:00.0,00:00.0,1299461,0,
35885,27122,3,00:00.0,00:00.0,1293471,0,
35886,27123,3,00:00.0,00:00.0,1293471,0,
35887,20875,3,00:00.0,00:00.0,1447920,0,
35888,240,3,00:00.0,00:00.0,1447920,0,
35889,26517,3,00:00.0,00:00.0,1447920,0,
35890,6137,3,00:00.0,00:00.0,1447920,0,
35891,6577,3,00:00.0,00:00.0,1447920,0,
35892,14087,3,00:00.0,00:00.0,1122261,0,
35893,239,3,00:00.0,00:00.0,1122261,0,
35894,26515,3,00:00.0,00:00.0,1122261,0,
35895,13397,3,00:00.0,00:00.0,1440188,0,
35896,20608,3,00:00.0,00:00.0,1440188,0,
35897,5063,3,00:00.0,00:00.0,1131696,0,
35898,21738,3,00:00.0,00:00.0,1131696,0,
35899,27124,3,00:00.0,00:00.0,1724478,0,
35900,27125,3,00:00.0,00:00.0,1251321,0,
35901,7473,3,00:00.0,00:00.0,1260238,0,
35902,8417,3,00:00.0,00:00.0,1260238,0,
35903,27126,3,00:00.0,00:00.0,1345690,0,
35904,27127,3,00:00.0,00:00.0,1345690,0,
35905,26570,3,00:00.0,00:00.0,1345690,0,
35906,26238,3,00:00.0,00:00.0,1345690,0,
35907,14193,3,00:00.0,00:00.0,1645520,0,
35908,3764,3,00:00.0,00:00.0,1645520,0,
35909,27128,1,00:00.0,00:00.0,0,0,
35910,27129,1,00:00.0,00:00.0,0,0,
35911,27129,3,00:00.0,00:00.0,1148234,0,
35912,15552,1,00:00.0,00:00.0,0,0,
35913,27130,1,00:00.0,00:00.0,0,0,
35914,27131,1,00:00.0,00:00.0,0,0,
35915,27130,3,00:00.0,00:00.0,1360309,0,
35916,27131,3,00:00.0,00:00.0,1559070,0,
35917,27128,3,00:00.0,00:00.0,1227602,0,
35918,27117,3,00:00.0,00:00.0,1732421,0,
35919,27132,1,00:00.0,00:00.0,0,0,
35920,27133,1,00:00.0,00:00.0,0,0,
35921,27132,3,00:00.0,00:00.0,1228862,0,
35922,27134,1,00:00.0,00:00.0,0,0,
35923,27135,1,00:00.0,00:00.0,0,0,
35924,27134,3,00:00.0,00:00.0,1475563,0,
35925,27135,3,00:00.0,00:00.0,1724478,0,
35926,27065,3,00:00.0,00:00.0,1296909,0,
35927,27066,3,00:00.0,00:00.0,1742593,0,
35928,27051,3,00:00.0,00:00.0,1250300,0,
35929,27052,3,00:00.0,00:00.0,1244728,0,
35930,27113,3,00:00.0,00:00.0,1293329,0,
35931,21472,3,00:00.0,00:00.0,1150670,0,
35932,2906,3,00:00.0,00:00.0,1150670,0,
35933,25162,3,00:00.0,00:00.0,1150670,0,
35934,23028,3,00:00.0,00:00.0,1150670,0,
35935,26981,3,00:00.0,00:00.0,1276325,0,
35936,26982,3,00:00.0,00:00.0,1125009,0,
35937,671,1,00:00.0,00:00.0,0,0,
35938,854,3,00:00.0,00:00.0,1187531,0,
35939,27025,3,00:00.0,00:00.0,1150908,0,
35940,27026,3,00:00.0,00:00.0,1302490,0,
35941,27055,3,00:00.0,00:00.0,1292970,0,
35942,27056,3,00:00.0,00:00.0,1293142,0,
35943,15964,3,00:00.0,00:00.0,1875709,0,
35944,12621,3,00:00.0,00:00.0,0,0,
35945,17738,1,00:00.0,00:00.0,0,0,
35946,27136,1,00:00.0,00:00.0,0,0,
35947,27137,3,00:00.0,00:00.0,1668745,0,
35948,13366,3,00:00.0,00:00.0,1129343,0,
35949,2390,3,00:00.0,00:00.0,1129343,0,
35950,8812,3,00:00.0,00:00.0,1299785,0,
35951,13439,3,00:00.0,00:00.0,1661779,0,
35952,27140,1,00:00.0,00:00.0,0,0,
35953,27141,1,00:00.0,00:00.0,0,0,
35954,27142,3,00:00.0,00:00.0,1293519,0,
35955,27143,1,00:00.0,00:00.0,0,0,
35956,21925,1,00:00.0,00:00.0,0,0,
35957,13287,1,00:00.0,00:00.0,0,0,
35958,27082,3,00:00.0,00:00.0,1616433,0,
35959,27083,3,00:00.0,00:00.0,1195321,0,
35960,17082,1,00:00.0,00:00.0,0,0,
35961,26989,3,00:00.0,00:00.0,1276325,0,
35962,26990,3,00:00.0,00:00.0,1125009,0,
35963,27053,3,00:00.0,00:00.0,1314676,0,
35964,27054,3,00:00.0,00:00.0,1296334,0,
35965,27071,3,00:00.0,00:00.0,1742598,0,
35966,27072,3,00:00.0,00:00.0,1299308,0,
35967,22855,3,00:00.0,00:00.0,1136325,0,
35968,27076,3,00:00.0,00:00.0,1274592,0,
35969,8812,1,00:00.0,00:00.0,0,0,
35970,27039,3,00:00.0,00:00.0,1306788,0,
35971,27040,3,00:00.0,00:00.0,1303799,0,
35972,27094,3,00:00.0,00:00.0,1293212,0,
35973,27095,3,00:00.0,00:00.0,1272886,0,
35974,17056,1,00:00.0,00:00.0,0,0,
35975,17262,1,00:00.0,00:00.0,0,0,
35976,8813,1,00:00.0,00:00.0,0,0,
35977,8809,3,00:00.0,00:00.0,1208254,0,
35978,27077,3,00:00.0,00:00.0,1285876,0,
35979,27078,3,00:00.0,00:00.0,1260107,0,
35980,27079,3,00:00.0,00:00.0,1294121,0,
35981,27080,3,00:00.0,00:00.0,1307978,0,
35982,13234,1,00:00.0,00:00.0,0,0,
35983,13235,1,00:00.0,00:00.0,0,0,
35984,27009,1,00:00.0,00:00.0,0,0,
35985,27147,1,00:00.0,00:00.0,0,0,
35986,27148,1,00:00.0,00:00.0,0,0,
35987,27149,1,00:00.0,00:00.0,0,0,
35988,27150,1,00:00.0,00:00.0,0,0,
35989,27151,1,00:00.0,00:00.0,0,0,
35990,26491,3,00:00.0,00:00.0,1347331,0,
35991,27152,1,00:00.0,00:00.0,0,0,
35992,26124,3,00:00.0,00:00.0,1137261,0,
35993,191,3,00:00.0,00:00.0,1137261,0,
35994,18239,3,00:00.0,00:00.0,1341284,0,
35995,20895,3,00:00.0,00:00.0,1341284,0,
35996,13044,3,00:00.0,00:00.0,1341284,0,
35997,7985,3,00:00.0,00:00.0,1341284,0,
35998,18240,3,00:00.0,00:00.0,1357158,0,
35999,13050,3,00:00.0,00:00.0,1357158,0,
36000,20219,3,00:00.0,00:00.0,1357158,0,
36001,7992,3,00:00.0,00:00.0,1357158,0,
36002,27157,3,00:00.0,00:00.0,1439294,0,
36003,27158,3,00:00.0,00:00.0,1646942,0,
36004,17588,3,00:00.0,00:00.0,1646942,0,
36005,9728,3,00:00.0,00:00.0,1646942,0,
36006,12594,3,00:00.0,00:00.0,1164826,0,
36007,6273,3,00:00.0,00:00.0,1343963,0,
36008,6275,3,00:00.0,00:00.0,1938145,0,
36009,1111,3,00:00.0,00:00.0,1296756,0,
36010,27159,3,00:00.0,00:00.0,1149865,0,
36011,8046,3,00:00.0,00:00.0,1293360,0,
36012,9382,3,00:00.0,00:00.0,1293363,0,
36013,27160,3,00:00.0,00:00.0,1228059,0,
36014,5962,3,00:00.0,00:00.0,1705386,0,
36015,13103,1,00:00.0,00:00.0,0,0,
36016,27001,3,00:00.0,00:00.0,1293248,0,
36017,27002,3,00:00.0,00:00.0,1260223,0,
36018,27161,1,00:00.0,00:00.0,0,0,
36019,27162,1,00:00.0,00:00.0,0,0,
36020,27161,3,00:00.0,00:00.0,1340219,0,
36021,27162,1,00:00.0,00:00.0,0,0,
36022,27041,3,00:00.0,00:00.0,1297741,0,
36023,27042,3,00:00.0,00:00.0,1227291,0,
36024,27102,3,00:00.0,00:00.0,1296579,0,
36025,27103,3,00:00.0,00:00.0,1692209,0,
36026,26999,3,00:00.0,00:00.0,1137004,0,
36027,27000,3,00:00.0,00:00.0,1223875,0,
36028,27063,3,00:00.0,00:00.0,1257057,0,
36029,27064,3,00:00.0,00:00.0,1328220,0,
36030,191,3,00:00.0,00:00.0,1137261,0,
36031,27163,3,00:00.0,00:00.0,1238590,0,
36032,20437,1,00:00.0,00:00.0,0,0,
36033,3700,3,00:00.0,00:00.0,1188605,0,
36034,23066,0,00:00.0,00:00.0,0,0,
36035,24866,0,00:00.0,00:00.0,0,0,
36036,5281,0,00:00.0,00:00.0,0,0,
36037,27164,3,00:00.0,00:00.0,1128567,0,
36038,15235,3,00:00.0,00:00.0,1123152,0,
36039,15233,3,00:00.0,00:00.0,1123152,0,
36040,27075,3,00:00.0,00:00.0,1164827,0,
36041,12978,3,00:00.0,00:00.0,1136325,0,
36042,15965,1,00:00.0,00:00.0,0,0,
36043,27165,1,00:00.0,00:00.0,0,0,
36044,27166,3,00:00.0,00:00.0,1130148,0,
36045,17011,1,00:00.0,00:00.0,0,0,
36046,15543,1,00:00.0,00:00.0,0,0,
36047,27167,3,00:00.0,00:00.0,1347283,0,
36048,27168,3,00:00.0,00:00.0,1295419,0,
36049,27169,3,00:00.0,00:00.0,1293229,0,
36050,5090,3,00:00.0,00:00.0,1199050,0,
36051,27084,3,00:00.0,00:00.0,1242068,0,
36052,27085,3,00:00.0,00:00.0,1227872,0,
36053,27092,3,00:00.0,00:00.0,1361438,0,
36054,27093,3,00:00.0,00:00.0,1598580,0,
36055,26321,3,00:00.0,00:00.0,1325923,0,
36056,27170,1,00:00.0,00:00.0,0,0,
36057,27171,3,00:00.0,00:00.0,1293454,0,
36058,27172,3,00:00.0,00:00.0,1120445,0,
36059,14184,2,00:00.0,00:00.0,1292962,0,
36060,14183,2,00:00.0,00:00.0,1293389,0,
36061,14183,2,00:00.0,00:00.0,1100041,0,
36062,14185,2,00:00.0,00:00.0,1100041,0,
36063,27136,3,00:00.0,00:00.0,1172287,0,
36064,19170,3,00:00.0,00:00.0,1628814,0,
36065,27059,3,00:00.0,00:00.0,1194713,0,
36066,27060,3,00:00.0,00:00.0,1151224,0,
36067,27173,3,00:00.0,00:00.0,1355171,0,
36068,27174,3,00:00.0,00:00.0,1200080,0,
36069,27069,3,00:00.0,00:00.0,1634069,0,
36070,27070,3,00:00.0,00:00.0,1296172,0,
36071,27088,3,00:00.0,00:00.0,1293459,0,
36072,27089,3,00:00.0,00:00.0,1292971,0,
36073,27098,3,00:00.0,00:00.0,1330732,0,
36074,27099,3,00:00.0,00:00.0,1297196,0,
36075,27175,3,00:00.0,00:00.0,1122781,0,
36076,27176,3,00:00.0,00:00.0,1148194,0,
36077,26977,3,00:00.0,00:00.0,1289537,0,
36078,26978,3,00:00.0,00:00.0,1195985,0,
36079,27177,3,00:00.0,00:00.0,1124436,0,
36080,27178,3,00:00.0,00:00.0,1220843,0,
36081,27100,3,00:00.0,00:00.0,1217178,0,
36082,27101,3,00:00.0,00:00.0,1233754,0,
36083,27096,3,00:00.0,00:00.0,1299740,0,
36084,27097,3,00:00.0,00:00.0,1293617,0,
36085,26244,3,00:00.0,00:00.0,1435727,0,
36086,17100,3,00:00.0,00:00.0,1659065,0,
36087,27031,3,00:00.0,00:00.0,1167600,0,
36088,27032,3,00:00.0,00:00.0,1327377,0,
36089,2865,3,00:00.0,00:00.0,1199050,0,
36090,27081,2,00:00.0,00:00.0,0,0,
36091,27033,3,00:00.0,00:00.0,1293377,0,
36092,27034,3,00:00.0,00:00.0,1292954,0,
36093,27179,3,00:00.0,00:00.0,1295431,0,
36094,27180,3,00:00.0,00:00.0,1444017,0,
36095,27181,3,00:00.0,00:00.0,1292868,0,
36096,27182,3,00:00.0,00:00.0,1252794,0,
36097,16416,3,00:00.0,00:00.0,1454939,0,
36098,12001,3,00:00.0,00:00.0,1454939,0,
36099,27183,3,00:00.0,00:00.0,1340804,0,
13828,7706,1,00:00.0,00:00.0,0,0,
13829,7724,1,00:00.0,00:00.0,0,0,
13830,7725,1,00:00.0,00:00.0,0,0,
13831,7728,1,00:00.0,00:00.0,0,0,
13832,7731,1,00:00.0,00:00.0,0,0,
13833,7734,1,00:00.0,00:00.0,0,0,
13834,7742,1,00:00.0,00:00.0,0,0,
13835,8496,3,00:00.0,00:00.0,1259361,0,
13836,7668,1,00:00.0,00:00.0,0,0,
13837,7671,1,00:00.0,00:00.0,0,0,
13838,866,1,00:00.0,00:00.0,0,0,
13839,7117,3,00:00.0,00:00.0,1296260,0,
13840,7661,1,00:00.0,00:00.0,0,0,
13841,7718,1,00:00.0,00:00.0,0,0,
13842,7736,1,00:00.0,00:00.0,0,0,
13843,20330,1,00:00.0,00:00.0,0,0,
13844,20332,1,00:00.0,00:00.0,0,0,
13845,20331,1,00:00.0,00:00.0,0,0,
13846,6110,3,00:00.0,00:00.0,1314676,0,
13847,12269,1,00:00.0,00:00.0,0,0,
13848,11426,1,00:00.0,00:00.0,0,0,
13849,20350,1,00:00.0,00:00.0,0,0,
13850,11509,1,00:00.0,00:00.0,0,0,
13851,17577,1,00:00.0,00:00.0,0,0,
13852,18463,1,00:00.0,00:00.0,0,0,
13853,6588,3,00:00.0,00:00.0,1222702,0,
13854,6589,3,00:00.0,00:00.0,1208488,0,
13855,16969,4,00:00.0,00:00.0,0,0,
13856,3675,3,00:00.0,00:00.0,1269813,0,
13857,16532,1,00:00.0,00:00.0,0,0,
13858,7638,1,00:00.0,00:00.0,0,0,
13859,20343,1,00:00.0,00:00.0,0,0,
13860,3932,3,00:00.0,00:00.0,1250420,0,
13861,12480,1,00:00.0,00:00.0,0,0,
13862,12483,1,00:00.0,00:00.0,0,0,
13863,12479,1,00:00.0,00:00.0,0,0,
13864,12472,1,00:00.0,00:00.0,0,0,
13865,3655,3,00:00.0,00:00.0,1169234,0,
13866,20417,1,00:00.0,00:00.0,0,0,
13867,20418,1,00:00.0,00:00.0,0,0,
13868,12481,1,00:00.0,00:00.0,0,0,
13869,12473,1,00:00.0,00:00.0,0,0,
13870,20342,1,00:00.0,00:00.0,0,0,
13871,11656,3,00:00.0,00:00.0,1293444,0,
13872,12268,1,00:00.0,00:00.0,0,0,
13873,1072,3,00:00.0,00:00.0,1790289,0,
13874,14832,1,00:00.0,00:00.0,0,0,
13875,13038,1,00:00.0,00:00.0,0,0,
13876,16958,3,00:00.0,00:00.0,1326166,0,
13877,13090,2,00:00.0,00:00.0,0,0,
13878,7732,1,00:00.0,00:00.0,0,0,
13879,3886,3,00:00.0,00:00.0,1344154,0,
13880,3296,3,00:00.0,00:00.0,1315504,0,
13881,9251,1,00:00.0,00:00.0,0,0,
13882,11525,1,00:00.0,00:00.0,0,0,
13883,5473,1,00:00.0,00:00.0,0,0,
13884,5639,3,00:00.0,00:00.0,1293479,0,
13885,6396,3,00:00.0,00:00.0,1150554,0,
13886,20401,3,00:00.0,00:00.0,1221822,0,
13887,7480,3,00:00.0,00:00.0,1326380,0,
13888,17264,3,00:00.0,00:00.0,1227691,0,
13889,17148,3,00:00.0,00:00.0,1184875,0,
13890,14859,3,00:00.0,00:00.0,1333486,0,
13891,11333,1,00:00.0,00:00.0,0,0,
13892,12093,3,00:00.0,00:00.0,1331706,0,
13893,10058,3,00:00.0,00:00.0,1331706,0,
13894,14859,1,00:00.0,00:00.0,1333486,0,
13895,13140,1,00:00.0,00:00.0,0,0,
13896,18236,3,00:00.0,00:00.0,1727289,0,
13897,5273,3,00:00.0,00:00.0,1299555,0,
13898,8056,3,00:00.0,00:00.0,1244365,0,
13899,8414,1,00:00.0,00:00.0,0,0,
13900,8420,1,00:00.0,00:00.0,0,0,
13901,3745,1,00:00.0,00:00.0,0,0,
13902,6106,4,00:00.0,00:00.0,0,0,
13903,5641,3,00:00.0,00:00.0,1302474,0,
13904,16000,4,00:00.0,00:00.0,0,0,
13905,8346,3,00:00.0,00:00.0,1133908,0,
13906,7026,3,00:00.0,00:00.0,1302474,0,
13907,8148,1,00:00.0,00:00.0,0,0,
13908,16889,1,00:00.0,00:00.0,0,0,
13909,16899,1,00:00.0,00:00.0,0,0,
13910,412,4,00:00.0,00:00.0,0,0,
13911,411,4,00:00.0,00:00.0,0,0,
13912,453,4,00:00.0,00:00.0,0,0,
13913,454,4,00:00.0,00:00.0,0,0,
13914,11505,1,00:00.0,00:00.0,0,0,
13915,17575,1,00:00.0,00:00.0,0,0,
13916,18468,1,00:00.0,00:00.0,0,0,
13917,7752,3,00:00.0,00:00.0,1153767,0,
13918,12389,3,00:00.0,00:00.0,1265525,0,
13919,12478,1,00:00.0,00:00.0,0,0,
13920,12476,1,00:00.0,00:00.0,0,0,
13921,20340,1,00:00.0,00:00.0,0,0,
13922,9727,1,00:00.0,00:00.0,0,0,
13923,13873,4,00:00.0,00:00.0,0,0,
13924,3816,1,00:00.0,00:00.0,0,0,
13925,8422,2,00:00.0,00:00.0,0,0,
13926,4809,3,00:00.0,00:00.0,1285783,0,
